State,Crime_Type,Year,Cases,unemployment_rate,poverty_rate,per_capita_income,inflation_rate,population_density,gender_ratio,literacy_rate,youth_population_percent,urbanization_rate,human_development_index,police_stations_per_district,conviction_rate,police_personnel_per_100k,alcohol_consumption_per_capita
Madhya Pradesh,Dowry Deaths,2012,1488,6.09,22.59,85345.0,6.22,203,944,77.48,26.78,47.4,0.609,11,47.1,106,2.56
Madhya Pradesh,Kidnapping & Abduction,2012,4759,6.09,22.59,85345.0,6.22,203,944,77.48,26.78,47.4,0.609,11,47.1,106,2.56
Madhya Pradesh,Murder,2012,1715,6.09,22.59,85345.0,6.22,203,944,77.48,26.78,47.4,0.609,11,47.1,106,2.56
Madhya Pradesh,Rape,2012,3031,6.09,22.59,85345.0,6.22,203,944,77.48,26.78,47.4,0.609,11,47.1,106,2.56
Madhya Pradesh,Riots,2012,1085,6.09,22.59,85345.0,6.22,203,944,77.48,26.78,47.4,0.609,11,47.1,106,2.56
Madhya Pradesh,Robbery,2012,1897,6.09,22.59,85345.0,6.22,203,944,77.48,26.78,47.4,0.609,11,47.1,106,2.56
Madhya Pradesh,Theft,2012,75780,6.09,22.59,85345.0,6.22,203,944,77.48,26.78,47.4,0.609,11,47.1,106,2.56
Madhya Pradesh,Burglary,2013,14415,5.06,20.91,93339.0,4.12,209,939,77.59,29.76,50.8,0.629,11,45.2,99,2.45
Madhya Pradesh,Dacoity,2013,72,5.06,20.91,93339.0,4.12,209,939,77.59,29.76,50.8,0.629,11,45.2,99,2.45
Madhya Pradesh,Dowry Deaths,2013,2013,5.06,20.91,93339.0,4.12,209,939,77.59,29.76,50.8,0.629,11,45.2,99,2.45
Madhya Pradesh,Kidnapping & Abduction,2013,4009,5.06,20.91,93339.0,4.12,209,939,77.59,29.76,50.8,0.629,11,45.2,99,2.45
Madhya Pradesh,Murder,2013,1776,5.06,20.91,93339.0,4.12,209,939,77.59,29.76,50.8,0.629,11,45.2,99,2.45
Madhya Pradesh,Rape,2013,2043,5.06,20.91,93339.0,4.12,209,939,77.59,29.76,50.8,0.629,11,45.2,99,2.45
Madhya Pradesh,Riots,2013,1007,5.06,20.91,93339.0,4.12,209,939,77.59,29.76,50.8,0.629,11,45.2,99,2.45
Madhya Pradesh,Robbery,2013,1933,5.06,20.91,93339.0,4.12,209,939,77.59,29.76,50.8,0.629,11,45.2,99,2.45
Madhya Pradesh,Theft,2013,14033,5.06,20.91,93339.0,4.12,209,939,77.59,29.76,50.8,0.629,11,45.2,99,2.45
Madhya Pradesh,Burglary,2014,4645,4.16,26.64,92881.0,3.7,211,946,77.76,29.74,50.2,0.624,19,40.3,98,2.43
Madhya Pradesh,Dacoity,2014,149,4.16,26.64,92881.0,3.7,211,946,77.76,29.74,50.2,0.624,19,40.3,98,2.43
Madhya Pradesh,Dowry Deaths,2014,669,4.16,26.64,92881.0,3.7,211,946,77.76,29.74,50.2,0.624,19,40.3,98,2.43
Madhya Pradesh,Kidnapping & Abduction,2014,2333,4.16,26.64,92881.0,3.7,211,946,77.76,29.74,50.2,0.624,19,40.3,98,2.43
Madhya Pradesh,Murder,2014,1871,4.16,26.64,92881.0,3.7,211,946,77.76,29.74,50.2,0.624,19,40.3,98,2.43
Madhya Pradesh,Rape,2014,5070,4.16,26.64,92881.0,3.7,211,946,77.76,29.74,50.2,0.624,19,40.3,98,2.43
Madhya Pradesh,Riots,2014,1760,4.16,26.64,92881.0,3.7,211,946,77.76,29.74,50.2,0.624,19,40.3,98,2.43
Madhya Pradesh,Robbery,2014,1384,4.16,26.64,92881.0,3.7,211,946,77.76,29.74,50.2,0.624,19,40.3,98,2.43
Madhya Pradesh,Theft,2014,7399,4.16,26.64,92881.0,3.7,211,946,77.76,29.74,50.2,0.624,19,40.3,98,2.43
Madhya Pradesh,Burglary,2015,1945,5.08,20.6,88833.0,2.01,205,946,77.88,27.72,49.6,0.631,10,38.4,110,2.66
Madhya Pradesh,Dacoity,2015,115,5.08,20.6,88833.0,2.01,205,946,77.88,27.72,49.6,0.631,10,38.4,110,2.66
Madhya Pradesh,Dowry Deaths,2015,2177,5.08,20.6,88833.0,2.01,205,946,77.88,27.72,49.6,0.631,10,38.4,110,2.66
Madhya Pradesh,Kidnapping & Abduction,2015,8436,5.08,20.6,88833.0,2.01,205,946,77.88,27.72,49.6,0.631,10,38.4,110,2.66
Madhya Pradesh,Murder,2015,772,5.08,20.6,88833.0,2.01,205,946,77.88,27.72,49.6,0.631,10,38.4,110,2.66
Madhya Pradesh,Rape,2015,2371,5.08,20.6,88833.0,2.01,205,946,77.88,27.72,49.6,0.631,10,38.4,110,2.66
Madhya Pradesh,Riots,2015,809,5.08,20.6,88833.0,2.01,205,946,77.88,27.72,49.6,0.631,10,38.4,110,2.66
Madhya Pradesh,Robbery,2015,1475,5.08,20.6,88833.0,2.01,205,946,77.88,27.72,49.6,0.631,10,38.4,110,2.66
Madhya Pradesh,Theft,2015,75347,5.08,20.6,88833.0,2.01,205,946,77.88,27.72,49.6,0.631,10,38.4,110,2.66
Madhya Pradesh,Burglary,2016,7371,5.26,21.97,96583.0,2.0,208,940,78.05,29.7,49.0,0.655,18,46.5,105,2.82
Madhya Pradesh,Dacoity,2016,65,5.26,21.97,96583.0,2.0,208,940,78.05,29.7,49.0,0.655,18,46.5,105,2.82
Madhya Pradesh,Dowry Deaths,2016,1321,5.26,21.97,96583.0,2.0,208,940,78.05,29.7,49.0,0.655,18,46.5,105,2.82
Madhya Pradesh,Kidnapping & Abduction,2016,3156,5.26,21.97,96583.0,2.0,208,940,78.05,29.7,49.0,0.655,18,46.5,105,2.82
Madhya Pradesh,Murder,2016,507,5.26,21.97,96583.0,2.0,208,940,78.05,29.7,49.0,0.655,18,46.5,105,2.82
Madhya Pradesh,Rape,2016,1452,5.26,21.97,96583.0,2.0,208,940,78.05,29.7,49.0,0.655,18,46.5,105,2.82
Madhya Pradesh,Riots,2016,1401,5.26,21.97,96583.0,2.0,208,940,78.05,29.7,49.0,0.655,18,46.5,105,2.82
Madhya Pradesh,Robbery,2016,1222,5.26,21.97,96583.0,2.0,208,940,78.05,29.7,49.0,0.655,18,46.5,105,2.82
Madhya Pradesh,Theft,2016,23087,5.26,21.97,96583.0,2.0,208,940,78.05,29.7,49.0,0.655,18,46.5,105,2.82
Madhya Pradesh,Burglary,2017,7896,4.52,21.06,88331.0,3.93,208,943,78.19,29.68,48.4,0.658,16,39.6,97,2.5
Madhya Pradesh,Dacoity,2017,52,4.52,21.06,88331.0,3.93,208,943,78.19,29.68,48.4,0.658,16,39.6,97,2.5
Madhya Pradesh,Dowry Deaths,2017,0,4.52,21.06,88331.0,3.93,208,943,78.19,29.68,48.4,0.658,16,39.6,97,2.5
Madhya Pradesh,Kidnapping & Abduction,2017,2005,4.52,21.06,88331.0,3.93,208,943,78.19,29.68,48.4,0.658,16,39.6,97,2.5
Madhya Pradesh,Murder,2017,1405,4.52,21.06,88331.0,3.93,208,943,78.19,29.68,48.4,0.658,16,39.6,97,2.5
Madhya Pradesh,Rape,2017,7031,4.52,21.06,88331.0,3.93,208,943,78.19,29.68,48.4,0.658,16,39.6,97,2.5
Madhya Pradesh,Riots,2017,1879,4.52,21.06,88331.0,3.93,208,943,78.19,29.68,48.4,0.658,16,39.6,97,2.5
Madhya Pradesh,Robbery,2017,211,4.52,21.06,88331.0,3.93,208,943,78.19,29.68,48.4,0.658,16,39.6,97,2.5
Madhya Pradesh,Theft,2017,25747,4.52,21.06,88331.0,3.93,208,943,78.19,29.68,48.4,0.658,16,39.6,97,2.5
Madhya Pradesh,Burglary,2018,9622,5.26,22.16,95689.0,8.26,203,946,78.27,27.66,47.8,0.636,19,43.7,109,2.83
Madhya Pradesh,Dacoity,2018,114,5.26,22.16,95689.0,8.26,203,946,78.27,27.66,47.8,0.636,19,43.7,109,2.83
Madhya Pradesh,Dowry Deaths,2018,1067,5.26,22.16,95689.0,8.26,203,946,78.27,27.66,47.8,0.636,19,43.7,109,2.83
Madhya Pradesh,Kidnapping & Abduction,2018,7510,5.26,22.16,95689.0,8.26,203,946,78.27,27.66,47.8,0.636,19,43.7,109,2.83
Madhya Pradesh,Murder,2018,0,5.26,22.16,95689.0,8.26,203,946,78.27,27.66,47.8,0.636,19,43.7,109,2.83
Madhya Pradesh,Rape,2018,850,5.26,22.16,95689.0,8.26,203,946,78.27,27.66,47.8,0.636,19,43.7,109,2.83
Madhya Pradesh,Riots,2018,1578,5.26,22.16,95689.0,8.26,203,946,78.27,27.66,47.8,0.636,19,43.7,109,2.83
Madhya Pradesh,Robbery,2018,545,5.26,22.16,95689.0,8.26,203,946,78.27,27.66,47.8,0.636,19,43.7,109,2.83
Madhya Pradesh,Theft,2018,16067,5.26,22.16,95689.0,8.26,203,946,78.27,27.66,47.8,0.636,19,43.7,109,2.83
Madhya Pradesh,Burglary,2019,5732,4.39,20.53,93242.0,3.38,203,940,78.45,28.64,49.2,0.664,12,42.8,116,2.65
Madhya Pradesh,Dacoity,2019,92,4.39,20.53,93242.0,3.38,203,940,78.45,28.64,49.2,0.664,12,42.8,116,2.65
Madhya Pradesh,Dowry Deaths,2019,583,4.39,20.53,93242.0,3.38,203,940,78.45,28.64,49.2,0.664,12,42.8,116,2.65
Madhya Pradesh,Kidnapping & Abduction,2019,5810,4.39,20.53,93242.0,3.38,203,940,78.45,28.64,49.2,0.664,12,42.8,116,2.65
Madhya Pradesh,Murder,2019,1297,4.39,20.53,93242.0,3.38,203,940,78.45,28.64,49.2,0.664,12,42.8,116,2.65
Madhya Pradesh,Rape,2019,1328,4.39,20.53,93242.0,3.38,203,940,78.45,28.64,49.2,0.664,12,42.8,116,2.65
Madhya Pradesh,Riots,2019,481,4.39,20.53,93242.0,3.38,203,940,78.45,28.64,49.2,0.664,12,42.8,116,2.65
Madhya Pradesh,Robbery,2019,1642,4.39,20.53,93242.0,3.38,203,940,78.45,28.64,49.2,0.664,12,42.8,116,2.65
Madhya Pradesh,Theft,2019,66417,4.39,20.53,93242.0,3.38,203,940,78.45,28.64,49.2,0.664,12,42.8,116,2.65
Madhya Pradesh,Burglary,2020,16787,5.05,23.16,88910.0,2.31,203,947,78.61,26.62,49.6,0.656,11,47.9,112,2.64
Madhya Pradesh,Dacoity,2020,169,5.05,23.16,88910.0,2.31,203,947,78.61,26.62,49.6,0.656,11,47.9,112,2.64
Madhya Pradesh,Dowry Deaths,2020,890,5.05,23.16,88910.0,2.31,203,947,78.61,26.62,49.6,0.656,11,47.9,112,2.64
Madhya Pradesh,Kidnapping & Abduction,2020,4822,5.05,23.16,88910.0,2.31,203,947,78.61,26.62,49.6,0.656,11,47.9,112,2.64
Madhya Pradesh,Murder,2020,1809,5.05,23.16,88910.0,2.31,203,947,78.61,26.62,49.6,0.656,11,47.9,112,2.64
Madhya Pradesh,Rape,2020,2755,5.05,23.16,88910.0,2.31,203,947,78.61,26.62,49.6,0.656,11,47.9,112,2.64
Madhya Pradesh,Riots,2020,0,5.05,23.16,88910.0,2.31,203,947,78.61,26.62,49.6,0.656,11,47.9,112,2.64
Madhya Pradesh,Robbery,2020,1062,5.05,23.16,88910.0,2.31,203,947,78.61,26.62,49.6,0.656,11,47.9,112,2.64
Madhya Pradesh,Theft,2020,157416,5.05,23.16,88910.0,2.31,203,947,78.61,26.62,49.6,0.656,11,47.9,112,2.64
Madhya Pradesh,Burglary,2021,3455,6.43,22.43,92092.0,7.09,211,942,78.73,27.6,53.0,0.676,12,43.0,108,2.73
Madhya Pradesh,Dacoity,2021,51,6.43,22.43,92092.0,7.09,211,942,78.73,27.6,53.0,0.676,12,43.0,108,2.73
Madhya Pradesh,Dowry Deaths,2021,1003,6.43,22.43,92092.0,7.09,211,942,78.73,27.6,53.0,0.676,12,43.0,108,2.73
Madhya Pradesh,Kidnapping & Abduction,2021,0,6.43,22.43,92092.0,7.09,211,942,78.73,27.6,53.0,0.676,12,43.0,108,2.73
Madhya Pradesh,Murder,2021,1432,6.43,22.43,92092.0,7.09,211,942,78.73,27.6,53.0,0.676,12,43.0,108,2.73
Madhya Pradesh,Rape,2021,4644,6.43,22.43,92092.0,7.09,211,942,78.73,27.6,53.0,0.676,12,43.0,108,2.73
Madhya Pradesh,Riots,2021,1412,6.43,22.43,92092.0,7.09,211,942,78.73,27.6,53.0,0.676,12,43.0,108,2.73
Madhya Pradesh,Robbery,2021,1085,6.43,22.43,92092.0,7.09,211,942,78.73,27.6,53.0,0.676,12,43.0,108,2.73
Madhya Pradesh,Theft,2021,46086,6.43,22.43,92092.0,7.09,211,942,78.73,27.6,53.0,0.676,12,43.0,108,2.73
Madhya Pradesh,Burglary,2022,3550,5.0,24.77,92674.0,2.28,203,941,78.86,27.58,54.4,0.681,16,45.1,108,2.61
Madhya Pradesh,Dacoity,2022,242,5.0,24.77,92674.0,2.28,203,941,78.86,27.58,54.4,0.681,16,45.1,108,2.61
Madhya Pradesh,Dowry Deaths,2022,1406,5.0,24.77,92674.0,2.28,203,941,78.86,27.58,54.4,0.681,16,45.1,108,2.61
Madhya Pradesh,Kidnapping & Abduction,2022,7698,5.0,24.77,92674.0,2.28,203,941,78.86,27.58,54.4,0.681,16,45.1,108,2.61
Madhya Pradesh,Murder,2022,520,5.0,24.77,92674.0,2.28,203,941,78.86,27.58,54.4,0.681,16,45.1,108,2.61
Madhya Pradesh,Rape,2022,4658,5.0,24.77,92674.0,2.28,203,941,78.86,27.58,54.4,0.681,16,45.1,108,2.61
Madhya Pradesh,Riots,2022,0,5.0,24.77,92674.0,2.28,203,941,78.86,27.58,54.4,0.681,16,45.1,108,2.61
Madhya Pradesh,Robbery,2022,1190,5.0,24.77,92674.0,2.28,203,941,78.86,27.58,54.4,0.681,16,45.1,108,2.61
Madhya Pradesh,Theft,2022,46250,5.0,24.77,92674.0,2.28,203,941,78.86,27.58,54.4,0.681,16,45.1,108,2.61
Maharashtra,Burglary,2001,16428,5.28,28.71,125254.0,6.23,312,893,81.61,29.0,38.0,0.616,16,30.0,132,2.08
Maharashtra,Dacoity,2001,68,5.28,28.71,125254.0,6.23,312,893,81.61,29.0,38.0,0.616,16,30.0,132,2.08
Maharashtra,Dowry Deaths,2001,416,5.28,28.71,125254.0,6.23,312,893,81.61,29.0,38.0,0.616,16,30.0,132,2.08
Maharashtra,Kidnapping & Abduction,2001,5832,5.28,28.71,125254.0,6.23,312,893,81.61,29.0,38.0,0.616,16,30.0,132,2.08
Maharashtra,Murder,2001,953,5.28,28.71,125254.0,6.23,312,893,81.61,29.0,38.0,0.616,16,30.0,132,2.08
Maharashtra,Rape,2001,2191,5.28,28.71,125254.0,6.23,312,893,81.61,29.0,38.0,0.616,16,30.0,132,2.08
Maharashtra,Riots,2001,321,5.28,28.71,125254.0,6.23,312,893,81.61,29.0,38.0,0.616,16,30.0,132,2.08
Maharashtra,Robbery,2001,1170,5.28,28.71,125254.0,6.23,312,893,81.61,29.0,38.0,0.616,16,30.0,132,2.08
Maharashtra,Theft,2001,53291,5.28,28.71,125254.0,6.23,312,893,81.61,29.0,38.0,0.616,16,30.0,132,2.08
Maharashtra,Burglary,2002,7296,5.64,28.44,129068.84,4.36,309,895,81.76,25.98,43.4,0.612,14,39.1,114,2.09
Maharashtra,Dacoity,2002,72,5.64,28.44,129068.84,4.36,309,895,81.76,25.98,43.4,0.612,14,39.1,114,2.09
Maharashtra,Dowry Deaths,2002,1350,5.64,28.44,129068.84,4.36,309,895,81.76,25.98,43.4,0.612,14,39.1,114,2.09
Maharashtra,Kidnapping & Abduction,2002,4032,5.64,28.44,129068.84,4.36,309,895,81.76,25.98,43.4,0.612,14,39.1,114,2.09
Maharashtra,Murder,2002,588,5.64,28.44,129068.84,4.36,309,895,81.76,25.98,43.4,0.612,14,39.1,114,2.09
Maharashtra,Rape,2002,2477,5.64,28.44,129068.84,4.36,309,895,81.76,25.98,43.4,0.612,14,39.1,114,2.09
Maharashtra,Riots,2002,1293,5.64,28.44,129068.84,4.36,309,895,81.76,25.98,43.4,0.612,14,39.1,114,2.09
Maharashtra,Robbery,2002,3168,5.64,28.44,129068.84,4.36,309,895,81.76,25.98,43.4,0.612,14,39.1,114,2.09
Maharashtra,Theft,2002,31307,5.64,28.44,129068.84,4.36,309,895,81.76,25.98,43.4,0.612,14,39.1,114,2.09
Maharashtra,Burglary,2003,5810,6.07,26.58,134791.11,5.47,305,890,81.98,28.96,40.8,0.639,10,31.2,116,1.98
Maharashtra,Dacoity,2003,27,6.07,26.58,134791.11,5.47,305,890,81.98,28.96,40.8,0.639,10,31.2,116,1.98
Maharashtra,Dowry Deaths,2003,1069,6.07,26.58,134791.11,5.47,305,890,81.98,28.96,40.8,0.639,10,31.2,116,1.98
Maharashtra,Kidnapping & Abduction,2003,8647,6.07,26.58,134791.11,5.47,305,890,81.98,28.96,40.8,0.639,10,31.2,116,1.98
Maharashtra,Murder,2003,1421,6.07,26.58,134791.11,5.47,305,890,81.98,28.96,40.8,0.639,10,31.2,116,1.98
Maharashtra,Rape,2003,203,6.07,26.58,134791.11,5.47,305,890,81.98,28.96,40.8,0.639,10,31.2,116,1.98
Maharashtra,Riots,2003,2376,6.07,26.58,134791.11,5.47,305,890,81.98,28.96,40.8,0.639,10,31.2,116,1.98
Maharashtra,Robbery,2003,327,6.07,26.58,134791.11,5.47,305,890,81.98,28.96,40.8,0.639,10,31.2,116,1.98
Maharashtra,Theft,2003,56691,6.07,26.58,134791.11,5.47,305,890,81.98,28.96,40.8,0.639,10,31.2,116,1.98
Maharashtra,Burglary,2004,11677,6.58,26.65,136317.04,4.36,313,898,82.04,24.94,42.2,0.644,12,35.3,134,1.91
Maharashtra,Dacoity,2004,46,6.58,26.65,136317.04,4.36,313,898,82.04,24.94,42.2,0.644,12,35.3,134,1.91
Maharashtra,Dowry Deaths,2004,1472,6.58,26.65,136317.04,4.36,313,898,82.04,24.94,42.2,0.644,12,35.3,134,1.91
Maharashtra,Kidnapping & Abduction,2004,8506,6.58,26.65,136317.04,4.36,313,898,82.04,24.94,42.2,0.644,12,35.3,134,1.91
Maharashtra,Murder,2004,1396,6.58,26.65,136317.04,4.36,313,898,82.04,24.94,42.2,0.644,12,35.3,134,1.91
Maharashtra,Rape,2004,1517,6.58,26.65,136317.04,4.36,313,898,82.04,24.94,42.2,0.644,12,35.3,134,1.91
Maharashtra,Riots,2004,907,6.58,26.65,136317.04,4.36,313,898,82.04,24.94,42.2,0.644,12,35.3,134,1.91
Maharashtra,Robbery,2004,2642,6.58,26.65,136317.04,4.36,313,898,82.04,24.94,42.2,0.644,12,35.3,134,1.91
Maharashtra,Theft,2004,29759,6.58,26.65,136317.04,4.36,313,898,82.04,24.94,42.2,0.644,12,35.3,134,1.91
Maharashtra,Burglary,2005,91,6.08,30.39,139750.4,4.8,314,896,82.18,28.92,39.6,0.632,13,32.4,129,1.94
Maharashtra,Dacoity,2005,22,6.08,30.39,139750.4,4.8,314,896,82.18,28.92,39.6,0.632,13,32.4,129,1.94
Maharashtra,Dowry Deaths,2005,1059,6.08,30.39,139750.4,4.8,314,896,82.18,28.92,39.6,0.632,13,32.4,129,1.94
Maharashtra,Kidnapping & Abduction,2005,8638,6.08,30.39,139750.4,4.8,314,896,82.18,28.92,39.6,0.632,13,32.4,129,1.94
Maharashtra,Murder,2005,865,6.08,30.39,139750.4,4.8,314,896,82.18,28.92,39.6,0.632,13,32.4,129,1.94
Maharashtra,Rape,2005,976,6.08,30.39,139750.4,4.8,314,896,82.18,28.92,39.6,0.632,13,32.4,129,1.94
Maharashtra,Riots,2005,678,6.08,30.39,139750.4,4.8,314,896,82.18,28.92,39.6,0.632,13,32.4,129,1.94
Maharashtra,Robbery,2005,1490,6.08,30.39,139750.4,4.8,314,896,82.18,28.92,39.6,0.632,13,32.4,129,1.94
Maharashtra,Theft,2005,14368,6.08,30.39,139750.4,4.8,314,896,82.18,28.92,39.6,0.632,13,32.4,129,1.94
Maharashtra,Burglary,2006,0,6.29,26.72,143183.76,4.24,308,889,82.31,29.9,40.0,0.662,11,34.5,131,2.26
Maharashtra,Dacoity,2006,54,6.29,26.72,143183.76,4.24,308,889,82.31,29.9,40.0,0.662,11,34.5,131,2.26
Maharashtra,Dowry Deaths,2006,1076,6.29,26.72,143183.76,4.24,308,889,82.31,29.9,40.0,0.662,11,34.5,131,2.26
Maharashtra,Kidnapping & Abduction,2006,18233,6.29,26.72,143183.76,4.24,308,889,82.31,29.9,40.0,0.662,11,34.5,131,2.26
Maharashtra,Murder,2006,2866,6.29,26.72,143183.76,4.24,308,889,82.31,29.9,40.0,0.662,11,34.5,131,2.26
Maharashtra,Rape,2006,483,6.29,26.72,143183.76,4.24,308,889,82.31,29.9,40.0,0.662,11,34.5,131,2.26
Maharashtra,Riots,2006,1547,6.29,26.72,143183.76,4.24,308,889,82.31,29.9,40.0,0.662,11,34.5,131,2.26
Maharashtra,Robbery,2006,2147,6.29,26.72,143183.76,4.24,308,889,82.31,29.9,40.0,0.662,11,34.5,131,2.26
Maharashtra,Theft,2006,33641,6.29,26.72,143183.76,4.24,308,889,82.31,29.9,40.0,0.662,11,34.5,131,2.26
Maharashtra,Burglary,2007,7418,7.27,26.4,148906.02,6.22,306,890,82.54,25.88,44.4,0.663,16,30.6,137,1.95
Maharashtra,Dacoity,2007,80,7.27,26.4,148906.02,6.22,306,890,82.54,25.88,44.4,0.663,16,30.6,137,1.95
Maharashtra,Dowry Deaths,2007,307,7.27,26.4,148906.02,6.22,306,890,82.54,25.88,44.4,0.663,16,30.6,137,1.95
Maharashtra,Kidnapping & Abduction,2007,2620,7.27,26.4,148906.02,6.22,306,890,82.54,25.88,44.4,0.663,16,30.6,137,1.95
Maharashtra,Murder,2007,1528,7.27,26.4,148906.02,6.22,306,890,82.54,25.88,44.4,0.663,16,30.6,137,1.95
Maharashtra,Rape,2007,2123,7.27,26.4,148906.02,6.22,306,890,82.54,25.88,44.4,0.663,16,30.6,137,1.95
Maharashtra,Riots,2007,3235,7.27,26.4,148906.02,6.22,306,890,82.54,25.88,44.4,0.663,16,30.6,137,1.95
Maharashtra,Robbery,2007,1106,7.27,26.4,148906.02,6.22,306,890,82.54,25.88,44.4,0.663,16,30.6,137,1.95
Maharashtra,Theft,2007,51112,7.27,26.4,148906.02,6.22,306,890,82.54,25.88,44.4,0.663,16,30.6,137,1.95
Maharashtra,Burglary,2008,12349,6.47,29.12,150050.48,4.85,309,899,82.58,28.86,43.8,0.653,10,37.7,140,2.19
Maharashtra,Dacoity,2008,0,6.47,29.12,150050.48,4.85,309,899,82.58,28.86,43.8,0.653,10,37.7,140,2.19
Maharashtra,Dowry Deaths,2008,905,6.47,29.12,150050.48,4.85,309,899,82.58,28.86,43.8,0.653,10,37.7,140,2.19
Maharashtra,Kidnapping & Abduction,2008,5295,6.47,29.12,150050.48,4.85,309,899,82.58,28.86,43.8,0.653,10,37.7,140,2.19
Maharashtra,Murder,2008,1868,6.47,29.12,150050.48,4.85,309,899,82.58,28.86,43.8,0.653,10,37.7,140,2.19
Maharashtra,Rape,2008,1687,6.47,29.12,150050.48,4.85,309,899,82.58,28.86,43.8,0.653,10,37.7,140,2.19
Maharashtra,Riots,2008,1744,6.47,29.12,150050.48,4.85,309,899,82.58,28.86,43.8,0.653,10,37.7,140,2.19
Maharashtra,Robbery,2008,1517,6.47,29.12,150050.48,4.85,309,899,82.58,28.86,43.8,0.653,10,37.7,140,2.19
Maharashtra,Theft,2008,0,6.47,29.12,150050.48,4.85,309,899,82.58,28.86,43.8,0.653,10,37.7,140,2.19
Maharashtra,Burglary,2009,633,5.92,25.61,154246.8,4.93,309,891,82.74,29.84,42.2,0.669,12,36.8,134,2.06
Maharashtra,Dacoity,2009,47,5.92,25.61,154246.8,4.93,309,891,82.74,29.84,42.2,0.669,12,36.8,134,2.06
Maharashtra,Dowry Deaths,2009,27,5.92,25.61,154246.8,4.93,309,891,82.74,29.84,42.2,0.669,12,36.8,134,2.06
Maharashtra,Kidnapping & Abduction,2009,8245,5.92,25.61,154246.8,4.93,309,891,82.74,29.84,42.2,0.669,12,36.8,134,2.06
Maharashtra,Murder,2009,0,5.92,25.61,154246.8,4.93,309,891,82.74,29.84,42.2,0.669,12,36.8,134,2.06
Maharashtra,Rape,2009,1537,5.92,25.61,154246.8,4.93,309,891,82.74,29.84,42.2,0.669,12,36.8,134,2.06
Maharashtra,Riots,2009,524,5.92,25.61,154246.8,4.93,309,891,82.74,29.84,42.2,0.669,12,36.8,134,2.06
Maharashtra,Robbery,2009,998,5.92,25.61,154246.8,4.93,309,891,82.74,29.84,42.2,0.669,12,36.8,134,2.06
Maharashtra,Theft,2009,4885,5.92,25.61,154246.8,4.93,309,891,82.74,29.84,42.2,0.669,12,36.8,134,2.06
Maharashtra,Burglary,2010,8648,5.51,24.33,158061.65,3.55,313,892,82.89,25.82,45.6,0.681,18,37.9,133,2.19
Maharashtra,Dacoity,2010,0,5.51,24.33,158061.65,3.55,313,892,82.89,25.82,45.6,0.681,18,37.9,133,2.19
Maharashtra,Dowry Deaths,2010,1427,5.51,24.33,158061.65,3.55,313,892,82.89,25.82,45.6,0.681,18,37.9,133,2.19
Maharashtra,Kidnapping & Abduction,2010,7344,5.51,24.33,158061.65,3.55,313,892,82.89,25.82,45.6,0.681,18,37.9,133,2.19
Maharashtra,Murder,2010,2298,5.51,24.33,158061.65,3.55,313,892,82.89,25.82,45.6,0.681,18,37.9,133,2.19
Maharashtra,Rape,2010,861,5.51,24.33,158061.65,3.55,313,892,82.89,25.82,45.6,0.681,18,37.9,133,2.19
Maharashtra,Riots,2010,1279,5.51,24.33,158061.65,3.55,313,892,82.89,25.82,45.6,0.681,18,37.9,133,2.19
Maharashtra,Robbery,2010,2261,5.51,24.33,158061.65,3.55,313,892,82.89,25.82,45.6,0.681,18,37.9,133,2.19
Maharashtra,Theft,2010,25050,5.51,24.33,158061.65,3.55,313,892,82.89,25.82,45.6,0.681,18,37.9,133,2.19
Maharashtra,Burglary,2011,7488,6.26,28.55,161495.01,4.54,309,893,83.03,29.8,42.0,0.689,11,39.0,140,2.14
Maharashtra,Dacoity,2011,65,6.26,28.55,161495.01,4.54,309,893,83.03,29.8,42.0,0.689,11,39.0,140,2.14
Maharashtra,Dowry Deaths,2011,0,6.26,28.55,161495.01,4.54,309,893,83.03,29.8,42.0,0.689,11,39.0,140,2.14
Maharashtra,Kidnapping & Abduction,2011,5846,6.26,28.55,161495.01,4.54,309,893,83.03,29.8,42.0,0.689,11,39.0,140,2.14
Maharashtra,Murder,2011,684,6.26,28.55,161495.01,4.54,309,893,83.03,29.8,42.0,0.689,11,39.0,140,2.14
Maharashtra,Rape,2011,0,6.26,28.55,161495.01,4.54,309,893,83.03,29.8,42.0,0.689,11,39.0,140,2.14
Maharashtra,Riots,2011,1364,6.26,28.55,161495.01,4.54,309,893,83.03,29.8,42.0,0.689,11,39.0,140,2.14
Maharashtra,Robbery,2011,1262,6.26,28.55,161495.01,4.54,309,893,83.03,29.8,42.0,0.689,11,39.0,140,2.14
Maharashtra,Theft,2011,22421,6.26,28.55,161495.01,4.54,309,893,83.03,29.8,42.0,0.689,11,39.0,140,2.14
Maharashtra,Burglary,2012,5457,6.21,27.33,164165.39,6.09,307,896,83.13,25.78,44.4,0.671,14,37.1,136,2.26
Maharashtra,Dacoity,2012,0,6.21,27.33,164165.39,6.09,307,896,83.13,25.78,44.4,0.671,14,37.1,136,2.26
Maharashtra,Dowry Deaths,2012,1729,6.21,27.33,164165.39,6.09,307,896,83.13,25.78,44.4,0.671,14,37.1,136,2.26
Maharashtra,Kidnapping & Abduction,2012,7525,6.21,27.33,164165.39,6.09,307,896,83.13,25.78,44.4,0.671,14,37.1,136,2.26
