State,Crime_Type,Year,Cases
Maharashtra,Dowry Deaths,2016,1249
Maharashtra,Kidnapping & Abduction,2016,17379
Maharashtra,Murder,2016,1804
Maharashtra,Rape,2016,1899
Maharashtra,Riots,2016,901
Maharashtra,Robbery,2016,1777
Maharashtra,Theft,2016,39340
Maharashtra,Burglary,2017,11912
Maharashtra,Dacoity,2017,58
Maharashtra,Dowry Deaths,2017,1154
Maharashtra,Kidnapping & Abduction,2017,6778
Maharashtra,Murder,2017,1512
Maharashtra,Rape,2017,202
Maharashtra,Riots,2017,177
Maharashtra,Robbery,2017,1202
Maharashtra,Theft,2017,71349
Maharashtra,Burglary,2018,5257
Maharashtra,Dacoity,2018,46
Maharashtra,Dowry Deaths,2018,1015
Maharashtra,Kidnapping & Abduction,2018,11611
Maharashtra,Murder,2018,605
Maharashtra,Rape,2018,2163
Maharashtra,Riots,2018,783
Maharashtra,Robbery,2018,1729
Maharashtra,Theft,2018,13522
Maharashtra,Burglary,2019,8520
Maharashtra,Dacoity,2019,0
Maharashtra,Dowry Deaths,2019,2019
Maharashtra,Kidnapping & Abduction,2019,1513
Maharashtra,Murder,2019,2217
Maharashtra,Rape,2019,1148
Maharashtra,Riots,2019,2185
Maharashtra,Robbery,2019,81
Maharashtra,Theft,2019,64269
Maharashtra,Burglary,2020,4051
Maharashtra,Dacoity,2020,0
Maharashtra,Dowry Deaths,2020,1168
Maharashtra,Kidnapping & Abduction,2020,1481
Maharashtra,Murder,2020,1896
Maharashtra,Rape,2020,1985
Maharashtra,Riots,2020,1013
Maharashtra,Robbery,2020,2841
Maharashtra,Theft,2020,21795
Maharashtra,Burglary,2021,1741
Maharashtra,Dacoity,2021,64
Maharashtra,Dowry Deaths,2021,1716
Maharashtra,Kidnapping & Abduction,2021,1357
Maharashtra,Murder,2021,1936
Maharashtra,Rape,2021,1288
Maharashtra,Riots,2021,999
Maharashtra,Robbery,2021,1412
Maharashtra,Theft,2021,50133
Maharashtra,Burglary,2022,6349
Maharashtra,Dacoity,2022,45
Maharashtra,Dowry Deaths,2022,491
Maharashtra,Kidnapping & Abduction,2022,4200
Maharashtra,Murder,2022,1945
Maharashtra,Rape,2022,739
Maharashtra,Riots,2022,2741
Maharashtra,Robbery,2022,747
Maharashtra,Theft,2022,40984
Manipur,Burglary,2001,261
Manipur,Dacoity,2001,32
Manipur,Dowry Deaths,2001,5
Manipur,Kidnapping & Abduction,2001,337
Manipur,Murder,2001,42
Manipur,Rape,2001,49
Manipur,Riots,2001,37
Manipur,Robbery,2001,15
Manipur,Theft,2001,2621
Manipur,Burglary,2002,274
Manipur,Dacoity,2002,3
Manipur,Dowry Deaths,2002,14
Manipur,Kidnapping & Abduction,2002,176
Manipur,Murder,2002,15
Manipur,Rape,2002,41
Manipur,Riots,2002,85
Manipur,Robbery,2002,56
Manipur,Theft,2002,1912
Manipur,Burglary,2003,373
Manipur,Dacoity,2003,0
Manipur,Dowry Deaths,2003,20
Manipur,Kidnapping & Abduction,2003,143
Manipur,Murder,2003,27
Manipur,Rape,2003,86
Manipur,Riots,2003,49
Manipur,Robbery,2003,65
Manipur,Theft,2003,408
Manipur,Burglary,2004,296
Manipur,Dacoity,2004,5
Manipur,Dowry Deaths,2004,4
Manipur,Kidnapping & Abduction,2004,253
Manipur,Murder,2004,5
Manipur,Rape,2004,34
Manipur,Riots,2004,64
Manipur,Robbery,2004,0
Manipur,Theft,2004,1370
Manipur,Burglary,2005,364
Manipur,Dacoity,2005,0
Manipur,Dowry Deaths,2005,0
Manipur,Kidnapping & Abduction,2005,94
Manipur,Murder,2005,12
Manipur,Rape,2005,43
Manipur,Riots,2005,73
Manipur,Robbery,2005,10
Manipur,Theft,2005,2207
Manipur,Burglary,2006,253
Manipur,Dacoity,2006,0
Manipur,Dowry Deaths,2006,12
Manipur,Kidnapping & Abduction,2006,78
Manipur,Murder,2006,35
Manipur,Rape,2006,0
Manipur,Riots,2006,90
Manipur,Robbery,2006,31
Manipur,Theft,2006,931
Manipur,Burglary,2007,208
Manipur,Dacoity,2007,0
Manipur,Dowry Deaths,2007,0
Manipur,Kidnapping & Abduction,2007,66
Manipur,Murder,2007,31
Manipur,Rape,2007,40
Manipur,Riots,2007,217
Manipur,Robbery,2007,0
Manipur,Theft,2007,1316
Manipur,Burglary,2008,290
Manipur,Dacoity,2008,23
Manipur,Dowry Deaths,2008,3
Manipur,Kidnapping & Abduction,2008,161
Manipur,Murder,2008,31
Manipur,Rape,2008,41
Manipur,Riots,2008,121
Manipur,Robbery,2008,22
Manipur,Theft,2008,449
Manipur,Burglary,2009,154
Manipur,Dacoity,2009,14
Manipur,Dowry Deaths,2009,19
Manipur,Kidnapping & Abduction,2009,220
Manipur,Murder,2009,0
Manipur,Rape,2009,74
Manipur,Riots,2009,73
Manipur,Robbery,2009,0
Manipur,Theft,2009,2017
Manipur,Burglary,2010,156
Manipur,Dacoity,2010,0
Manipur,Dowry Deaths,2010,4
Manipur,Kidnapping & Abduction,2010,104
Manipur,Murder,2010,60
Manipur,Rape,2010,71
Manipur,Riots,2010,81
Manipur,Robbery,2010,0
Manipur,Theft,2010,2070
Manipur,Burglary,2011,245
Manipur,Dacoity,2011,2
Manipur,Dowry Deaths,2011,6
Manipur,Kidnapping & Abduction,2011,158
Manipur,Murder,2011,51
Manipur,Rape,2011,1
Manipur,Riots,2011,110
Manipur,Robbery,2011,2
Manipur,Theft,2011,657
Manipur,Burglary,2012,366
Manipur,Dacoity,2012,1
Manipur,Dowry Deaths,2012,17
Manipur,Kidnapping & Abduction,2012,408
Manipur,Murder,2012,63
Manipur,Rape,2012,49
Manipur,Riots,2012,41
Manipur,Robbery,2012,46
Manipur,Theft,2012,1356
Manipur,Burglary,2013,322
Manipur,Dacoity,2013,0
Manipur,Dowry Deaths,2013,0
Manipur,Kidnapping & Abduction,2013,221
Manipur,Murder,2013,11
Manipur,Rape,2013,23
Manipur,Riots,2013,77
Manipur,Robbery,2013,23
Manipur,Theft,2013,1405
Manipur,Burglary,2014,302
Manipur,Dacoity,2014,10
Manipur,Dowry Deaths,2014,0
Manipur,Kidnapping & Abduction,2014,71
Manipur,Murder,2014,26
Manipur,Rape,2014,121
Manipur,Riots,2014,49
Manipur,Robbery,2014,33
Manipur,Theft,2014,2457
Manipur,Burglary,2015,136
Manipur,Dacoity,2015,0
Manipur,Dowry Deaths,2015,0
Manipur,Kidnapping & Abduction,2015,177
Manipur,Murder,2015,92
Manipur,Rape,2015,1
Manipur,Riots,2015,30
Manipur,Robbery,2015,35
Manipur,Theft,2015,962
Manipur,Burglary,2016,130
Manipur,Dacoity,2016,0
Manipur,Dowry Deaths,2016,23
Manipur,Kidnapping & Abduction,2016,153
Manipur,Murder,2016,34
Manipur,Rape,2016,33
Manipur,Riots,2016,86
Manipur,Robbery,2016,15
Manipur,Theft,2016,1982
Manipur,Burglary,2017,59
Manipur,Dacoity,2017,27
Manipur,Dowry Deaths,2017,0
Manipur,Kidnapping & Abduction,2017,137
Manipur,Murder,2017,33
Manipur,Rape,2017,85
Manipur,Riots,2017,88
Manipur,Robbery,2017,71
Manipur,Theft,2017,652
Manipur,Burglary,2018,270
Manipur,Dacoity,2018,12
Manipur,Dowry Deaths,2018,0
Manipur,Kidnapping & Abduction,2018,89
Manipur,Murder,2018,43
Manipur,Rape,2018,46
Manipur,Riots,2018,214
Manipur,Robbery,2018,54
Manipur,Theft,2018,1301
Manipur,Burglary,2019,151
Manipur,Dacoity,2019,15
Manipur,Dowry Deaths,2019,2
Manipur,Kidnapping & Abduction,2019,117
Manipur,Murder,2019,31
Manipur,Rape,2019,107
Manipur,Riots,2019,73
Manipur,Robbery,2019,20
Manipur,Theft,2019,1330
Manipur,Burglary,2020,243
Manipur,Dacoity,2020,0
Manipur,Dowry Deaths,2020,0
Manipur,Kidnapping & Abduction,2020,128
Manipur,Murder,2020,6
Manipur,Rape,2020,59
Manipur,Riots,2020,75
Manipur,Robbery,2020,24
Manipur,Theft,2020,2368
Manipur,Burglary,2021,291
Manipur,Dacoity,2021,0
Manipur,Dowry Deaths,2021,0
Manipur,Kidnapping & Abduction,2021,135
Manipur,Murder,2021,47
Manipur,Rape,2021,72
Manipur,Riots,2021,105
Manipur,Robbery,2021,70
Manipur,Theft,2021,1322
Manipur,Burglary,2022,129
Manipur,Dacoity,2022,20
Manipur,Dowry Deaths,2022,0
Manipur,Kidnapping & Abduction,2022,113
Manipur,Murder,2022,54
Manipur,Rape,2022,28
Manipur,Riots,2022,107
Manipur,Robbery,2022,55
Manipur,Theft,2022,1592
Meghalaya,Burglary,2001,417
Meghalaya,Dacoity,2001,0
Meghalaya,Dowry Deaths,2001,31
Meghalaya,Kidnapping & Abduction,2001,321
Meghalaya,Murder,2001,34
Meghalaya,Rape,2001,104
Meghalaya,Riots,2001,53
Meghalaya,Robbery,2001,47
Meghalaya,Theft,2001,1568
Meghalaya,Burglary,2002,348
Meghalaya,Dacoity,2002,3
Meghalaya,Dowry Deaths,2002,2
Meghalaya,Kidnapping & Abduction,2002,257
Meghalaya,Murder,2002,45
Meghalaya,Rape,2002,78
Meghalaya,Riots,2002,29
Meghalaya,Robbery,2002,52
Meghalaya,Theft,2002,3011
Meghalaya,Burglary,2003,516
Meghalaya,Dacoity,2003,0
Meghalaya,Dowry Deaths,2003,4
Meghalaya,Kidnapping & Abduction,2003,335
Meghalaya,Murder,2003,65
Meghalaya,Rape,2003,46
Meghalaya,Riots,2003,92
Meghalaya,Robbery,2003,55
Meghalaya,Theft,2003,1845
Meghalaya,Burglary,2004,330
Meghalaya,Dacoity,2004,0
Meghalaya,Dowry Deaths,2004,9
Meghalaya,Kidnapping & Abduction,2004,228
Meghalaya,Murder,2004,53
Meghalaya,Rape,2004,83
Meghalaya,Riots,2004,105
Meghalaya,Robbery,2004,51
Meghalaya,Theft,2004,3039
Meghalaya,Burglary,2005,370
Meghalaya,Dacoity,2005,17
Meghalaya,Dowry Deaths,2005,22
Meghalaya,Kidnapping & Abduction,2005,161
Meghalaya,Murder,2005,27
Meghalaya,Rape,2005,0
Meghalaya,Riots,2005,43
Meghalaya,Robbery,2005,24
Meghalaya,Theft,2005,2020
Meghalaya,Burglary,2006,280
Meghalaya,Dacoity,2006,6
Meghalaya,Dowry Deaths,2006,0
Meghalaya,Kidnapping & Abduction,2006,98
Meghalaya,Murder,2006,14
Meghalaya,Rape,2006,46
Meghalaya,Riots,2006,58
Meghalaya,Robbery,2006,49
Meghalaya,Theft,2006,3118
Meghalaya,Burglary,2007,306
Meghalaya,Dacoity,2007,1
Meghalaya,Dowry Deaths,2007,0
Meghalaya,Kidnapping & Abduction,2007,137
Meghalaya,Murder,2007,104
Meghalaya,Rape,2007,179
Meghalaya,Riots,2007,19
Meghalaya,Robbery,2007,76
Meghalaya,Theft,2007,1259
Meghalaya,Burglary,2008,137
Meghalaya,Dacoity,2008,1
Meghalaya,Dowry Deaths,2008,0
Meghalaya,Kidnapping & Abduction,2008,396
Meghalaya,Murder,2008,56
Meghalaya,Rape,2008,84
Meghalaya,Riots,2008,31
Meghalaya,Robbery,2008,36
Meghalaya,Theft,2008,2214
Meghalaya,Burglary,2009,321
Meghalaya,Dacoity,2009,8
Meghalaya,Dowry Deaths,2009,11
Meghalaya,Kidnapping & Abduction,2009,240
Meghalaya,Murder,2009,114
Meghalaya,Rape,2009,81
Meghalaya,Riots,2009,48
Meghalaya,Robbery,2009,28
Meghalaya,Theft,2009,1189
Meghalaya,Burglary,2010,386
Meghalaya,Dacoity,2010,0
Meghalaya,Dowry Deaths,2010,6
Meghalaya,Kidnapping & Abduction,2010,206
Meghalaya,Murder,2010,49
Meghalaya,Rape,2010,131
Meghalaya,Riots,2010,66
Meghalaya,Robbery,2010,34
Meghalaya,Theft,2010,2842
Meghalaya,Burglary,2011,363
Meghalaya,Dacoity,2011,8
Meghalaya,Dowry Deaths,2011,16
Meghalaya,Kidnapping & Abduction,2011,96
Meghalaya,Murder,2011,0
Meghalaya,Rape,2011,53
Meghalaya,Riots,2011,133
Meghalaya,Robbery,2011,49
Meghalaya,Theft,2011,867
Meghalaya,Burglary,2012,389
Meghalaya,Dacoity,2012,0
Meghalaya,Dowry Deaths,2012,0
Meghalaya,Kidnapping & Abduction,2012,197
Meghalaya,Murder,2012,39
Meghalaya,Rape,2012,159
Meghalaya,Riots,2012,57
Meghalaya,Robbery,2012,2
Meghalaya,Theft,2012,2752
Meghalaya,Burglary,2013,261
Meghalaya,Dacoity,2013,22
Meghalaya,Dowry Deaths,2013,28
Meghalaya,Kidnapping & Abduction,2013,208
Meghalaya,Murder,2013,11
Meghalaya,Rape,2013,72
Meghalaya,Riots,2013,90
Meghalaya,Robbery,2013,12
Meghalaya,Theft,2013,1393
Meghalaya,Burglary,2014,358
Meghalaya,Dacoity,2014,15
Meghalaya,Dowry Deaths,2014,0
Meghalaya,Kidnapping & Abduction,2014,252
Meghalaya,Murder,2014,6
Meghalaya,Rape,2014,21
Meghalaya,Riots,2014,69
Meghalaya,Robbery,2014,49
Meghalaya,Theft,2014,1144
Meghalaya,Burglary,2015,421
Meghalaya,Dacoity,2015,7
Meghalaya,Dowry Deaths,2015,16
Meghalaya,Kidnapping & Abduction,2015,216
Meghalaya,Murder,2015,42
Meghalaya,Rape,2015,83
Meghalaya,Riots,2015,37
Meghalaya,Robbery,2015,88
Meghalaya,Theft,2015,1795
Meghalaya,Burglary,2016,235
Meghalaya,Dacoity,2016,0
Meghalaya,Dowry Deaths,2016,6
Meghalaya,Kidnapping & Abduction,2016,55
Meghalaya,Murder,2016,60
Meghalaya,Rape,2016,34
Meghalaya,Riots,2016,96
Meghalaya,Robbery,2016,55
Meghalaya,Theft,2016,444
Meghalaya,Burglary,2017,401
Meghalaya,Dacoity,2017,0
Meghalaya,Dowry Deaths,2017,0
Meghalaya,Kidnapping & Abduction,2017,215
Meghalaya,Murder,2017,120
Meghalaya,Rape,2017,47
Meghalaya,Riots,2017,52
Meghalaya,Robbery,2017,74
Meghalaya,Theft,2017,3875
Meghalaya,Burglary,2018,231
Meghalaya,Dacoity,2018,0
Meghalaya,Dowry Deaths,2018,8
Meghalaya,Kidnapping & Abduction,2018,227
Meghalaya,Murder,2018,81
Meghalaya,Rape,2018,25
Meghalaya,Riots,2018,25
Meghalaya,Robbery,2018,9
Meghalaya,Theft,2018,2544
Meghalaya,Burglary,2019,490
Meghalaya,Dacoity,2019,0
Meghalaya,Dowry Deaths,2019,0
Meghalaya,Kidnapping & Abduction,2019,236
Meghalaya,Murder,2019,24
Meghalaya,Rape,2019,15
Meghalaya,Riots,2019,96
Meghalaya,Robbery,2019,44
Meghalaya,Theft,2019,990
Meghalaya,Burglary,2020,255
Meghalaya,Dacoity,2020,6
Meghalaya,Dowry Deaths,2020,25
Meghalaya,Kidnapping & Abduction,2020,219
Meghalaya,Murder,2020,73
Meghalaya,Rape,2020,32
Meghalaya,Riots,2020,101
Meghalaya,Robbery,2020,77
Meghalaya,Theft,2020,557
Meghalaya,Burglary,2021,270
Meghalaya,Dacoity,2021,0
Meghalaya,Dowry Deaths,2021,15
Meghalaya,Kidnapping & Abduction,2021,330
Meghalaya,Murder,2021,16
Meghalaya,Rape,2021,92
Meghalaya,Riots,2021,80
Meghalaya,Robbery,2021,35
Meghalaya,Theft,2021,1997
Meghalaya,Burglary,2022,406
Meghalaya,Dacoity,2022,0
Meghalaya,Dowry Deaths,2022,4
Meghalaya,Kidnapping & Abduction,2022,121
Meghalaya,Murder,2022,70
Meghalaya,Rape,2022,76
Meghalaya,Riots,2022,103
Meghalaya,Robbery,2022,0
Meghalaya,Theft,2022,1785
Mizoram,Burglary,2001,135
Mizoram,Dacoity,2001,0
Mizoram,Dowry Deaths,2001,2
Mizoram,Kidnapping & Abduction,2001,122
Mizoram,Murder,2001,25
Mizoram,Rape,2001,20
Mizoram,Riots,2001,49
Mizoram,Robbery,2001,22
Mizoram,Theft,2001,907
Mizoram,Burglary,2002,189
Mizoram,Dacoity,2002,4
Mizoram,Dowry Deaths,2002,0
Mizoram,Kidnapping & Abduction,2002,101
Mizoram,Murder,2002,0
Mizoram,Rape,2002,0
Mizoram,Riots,2002,37
Mizoram,Robbery,2002,0
Mizoram,Theft,2002,708
Mizoram,Burglary,2003,204
Mizoram,Dacoity,2003,10
Mizoram,Dowry Deaths,2003,3
Mizoram,Kidnapping & Abduction,2003,58
Mizoram,Murder,2003,17
Mizoram,Rape,2003,61
Mizoram,Riots,2003,20
Mizoram,Robbery,2003,51
Mizoram,Theft,2003,558
Mizoram,Burglary,2004,165
Mizoram,Dacoity,2004,2
Mizoram,Dowry Deaths,2004,14
Mizoram,Kidnapping & Abduction,2004,60
Mizoram,Murder,2004,42
Mizoram,Rape,2004,29
Mizoram,Riots,2004,20
Mizoram,Robbery,2004,22
Mizoram,Theft,2004,762
Mizoram,Burglary,2005,137
Mizoram,Dacoity,2005,0
Mizoram,Dowry Deaths,2005,12
Mizoram,Kidnapping & Abduction,2005,20
Mizoram,Murder,2005,5
Mizoram,Rape,2005,56
Mizoram,Riots,2005,21
Mizoram,Robbery,2005,28
Mizoram,Theft,2005,1129
Mizoram,Burglary,2006,243
Mizoram,Dacoity,2006,6
Mizoram,Dowry Deaths,2006,0
Mizoram,Kidnapping & Abduction,2006,133
Mizoram,Murder,2006,37
Mizoram,Rape,2006,25
Mizoram,Riots,2006,18
Mizoram,Robbery,2006,38
Mizoram,Theft,2006,1345
Mizoram,Burglary,2007,123
Mizoram,Dacoity,2007,0
Mizoram,Dowry Deaths,2007,0
Mizoram,Kidnapping & Abduction,2007,98
Mizoram,Murder,2007,0
Mizoram,Rape,2007,35
Mizoram,Riots,2007,43
Mizoram,Robbery,2007,2
Mizoram,Theft,2007,1025
Mizoram,Burglary,2008,91
Mizoram,Dacoity,2008,0
Mizoram,Dowry Deaths,2008,0
Mizoram,Kidnapping & Abduction,2008,54
Mizoram,Murder,2008,11
Mizoram,Rape,2008,22
Mizoram,Riots,2008,44
Mizoram,Robbery,2008,31
Mizoram,Theft,2008,1187
Mizoram,Burglary,2009,76
Mizoram,Dacoity,2009,0
Mizoram,Dowry Deaths,2009,0
Mizoram,Kidnapping & Abduction,2009,96
Mizoram,Murder,2009,48
Mizoram,Rape,2009,33
Mizoram,Riots,2009,35
Mizoram,Robbery,2009,23
Mizoram,Theft,2009,610
Mizoram,Burglary,2010,116
Mizoram,Dacoity,2010,0
Mizoram,Dowry Deaths,2010,7
Mizoram,Kidnapping & Abduction,2010,45
Mizoram,Murder,2010,43
Mizoram,Rape,2010,53
Mizoram,Riots,2010,33
Mizoram,Robbery,2010,32
Mizoram,Theft,2010,1709
Mizoram,Burglary,2011,144
Mizoram,Dacoity,2011,3
Mizoram,Dowry Deaths,2011,2
Mizoram,Kidnapping & Abduction,2011,62
Mizoram,Murder,2011,12
Mizoram,Rape,2011,61
Mizoram,Riots,2011,30
Mizoram,Robbery,2011,2
Mizoram,Theft,2011,613
Mizoram,Burglary,2012,168
Mizoram,Dacoity,2012,10
Mizoram,Dowry Deaths,2012,16
Mizoram,Kidnapping & Abduction,2012,39
Mizoram,Murder,2012,34
Mizoram,Rape,2012,15
Mizoram,Riots,2012,23
Mizoram,Robbery,2012,32
Mizoram,Theft,2012,429
Mizoram,Burglary,2013,100
Mizoram,Dacoity,2013,0
Mizoram,Dowry Deaths,2013,0
Mizoram,Kidnapping & Abduction,2013,77
Mizoram,Murder,2013,30
Mizoram,Rape,2013,14
Mizoram,Riots,2013,22
Mizoram,Robbery,2013,20
Mizoram,Theft,2013,881
Mizoram,Burglary,2014,135
Mizoram,Dacoity,2014,8
Mizoram,Dowry Deaths,2014,7
Mizoram,Kidnapping & Abduction,2014,54
Mizoram,Murder,2014,0
Mizoram,Rape,2014,28
Mizoram,Riots,2014,32
Mizoram,Robbery,2014,101
Mizoram,Theft,2014,847
Mizoram,Burglary,2015,197
Mizoram,Dacoity,2015,0
Mizoram,Dowry Deaths,2015,13
Mizoram,Kidnapping & Abduction,2015,65
Mizoram,Murder,2015,33
Mizoram,Rape,2015,86
Mizoram,Riots,2015,18
Mizoram,Robbery,2015,39
Mizoram,Theft,2015,631
Mizoram,Burglary,2016,177
Mizoram,Dacoity,2016,0
Mizoram,Dowry Deaths,2016,0
Mizoram,Kidnapping & Abduction,2016,42
Mizoram,Murder,2016,31
Mizoram,Rape,2016,20
Mizoram,Riots,2016,5
Mizoram,Robbery,2016,3
Mizoram,Theft,2016,1103
Mizoram,Burglary,2017,117
Mizoram,Dacoity,2017,3
Mizoram,Dowry Deaths,2017,12
Mizoram,Kidnapping & Abduction,2017,63
Mizoram,Murder,2017,30
Mizoram,Rape,2017,39
Mizoram,Riots,2017,16
Mizoram,Robbery,2017,25
Mizoram,Theft,2017,583
Mizoram,Burglary,2018,173
Mizoram,Dacoity,2018,0
Mizoram,Dowry Deaths,2018,31
Mizoram,Kidnapping & Abduction,2018,118
Mizoram,Murder,2018,14
Mizoram,Rape,2018,12
Mizoram,Riots,2018,58
Mizoram,Robbery,2018,71
Mizoram,Theft,2018,808
Mizoram,Burglary,2019,278
Mizoram,Dacoity,2019,0
Mizoram,Dowry Deaths,2019,0
Mizoram,Kidnapping & Abduction,2019,104
Mizoram,Murder,2019,0
Mizoram,Rape,2019,42
Mizoram,Riots,2019,15
Mizoram,Robbery,2019,22
Mizoram,Theft,2019,721
Mizoram,Burglary,2020,85
Mizoram,Dacoity,2020,2
Mizoram,Dowry Deaths,2020,0
Mizoram,Kidnapping & Abduction,2020,105
Mizoram,Murder,2020,38
Mizoram,Rape,2020,65
Mizoram,Riots,2020,7
Mizoram,Robbery,2020,33
Mizoram,Theft,2020,523
Mizoram,Burglary,2021,203
Mizoram,Dacoity,2021,0
Mizoram,Dowry Deaths,2021,0
Mizoram,Kidnapping & Abduction,2021,88
Mizoram,Murder,2021,0
Mizoram,Rape,2021,48
Mizoram,Riots,2021,34
Mizoram,Robbery,2021,45
Mizoram,Theft,2021,471
Mizoram,Burglary,2022,271
Mizoram,Dacoity,2022,6
Mizoram,Dowry Deaths,2022,24
Mizoram,Kidnapping & Abduction,2022,22
Mizoram,Murder,2022,45
Mizoram,Rape,2022,43
Mizoram,Riots,2022,14
Mizoram,Robbery,2022,11
Mizoram,Theft,2022,533
Nagaland,Burglary,2001,149
Nagaland,Dacoity,2001,0
Nagaland,Dowry Deaths,2001,10
Nagaland,Kidnapping & Abduction,2001,26
Nagaland,Murder,2001,0
Nagaland,Rape,2001,30
Nagaland,Riots,2001,0
Nagaland,Robbery,2001,26
Nagaland,Theft,2001,738
Nagaland,Burglary,2002,101
Nagaland,Dacoity,2002,0
Nagaland,Dowry Deaths,2002,3
Nagaland,Kidnapping & Abduction,2002,80
Nagaland,Murder,2002,0
Nagaland,Rape,2002,64
Nagaland,Riots,2002,33
Nagaland,Robbery,2002,14
Nagaland,Theft,2002,541
Nagaland,Burglary,2003,41
Nagaland,Dacoity,2003,0
Nagaland,Dowry Deaths,2003,16
Nagaland,Kidnapping & Abduction,2003,0
Nagaland,Murder,2003,6
Nagaland,Rape,2003,76
Nagaland,Riots,2003,53
Nagaland,Robbery,2003,33
Nagaland,Theft,2003,1083
Nagaland,Burglary,2004,87
Nagaland,Dacoity,2004,28
Nagaland,Dowry Deaths,2004,0
Nagaland,Kidnapping & Abduction,2004,52
Nagaland,Murder,2004,28
Nagaland,Rape,2004,19
Nagaland,Riots,2004,37
Nagaland,Robbery,2004,33
Nagaland,Theft,2004,464
Nagaland,Burglary,2005,143
Nagaland,Dacoity,2005,0
Nagaland,Dowry Deaths,2005,0
Nagaland,Kidnapping & Abduction,2005,91
Nagaland,Murder,2005,0
Nagaland,Rape,2005,47
Nagaland,Riots,2005,8
Nagaland,Robbery,2005,4
Nagaland,Theft,2005,1150
Nagaland,Burglary,2006,277
Nagaland,Dacoity,2006,9
Nagaland,Dowry Deaths,2006,0
Nagaland,Kidnapping & Abduction,2006,113
Nagaland,Murder,2006,0
Nagaland,Rape,2006,42
Nagaland,Riots,2006,17
Nagaland,Robbery,2006,0
Nagaland,Theft,2006,639
Nagaland,Burglary,2007,85
Nagaland,Dacoity,2007,0
Nagaland,Dowry Deaths,2007,23
Nagaland,Kidnapping & Abduction,2007,129
Nagaland,Murder,2007,8
Nagaland,Rape,2007,36
Nagaland,Riots,2007,60
Nagaland,Robbery,2007,9
Nagaland,Theft,2007,840
Nagaland,Burglary,2008,135
Nagaland,Dacoity,2008,3
Nagaland,Dowry Deaths,2008,0
Nagaland,Kidnapping & Abduction,2008,19
Nagaland,Murder,2008,0
Nagaland,Rape,2008,0
Nagaland,Riots,2008,50
Nagaland,Robbery,2008,11
Nagaland,Theft,2008,462
Nagaland,Burglary,2009,93
Nagaland,Dacoity,2009,0
Nagaland,Dowry Deaths,2009,5
Nagaland,Kidnapping & Abduction,2009,35
Nagaland,Murder,2009,20
Nagaland,Rape,2009,36
Nagaland,Riots,2009,17
Nagaland,Robbery,2009,20
Nagaland,Theft,2009,912
Nagaland,Burglary,2010,0
Nagaland,Dacoity,2010,0
Nagaland,Dowry Deaths,2010,0
Nagaland,Kidnapping & Abduction,2010,61
Nagaland,Murder,2010,25
Nagaland,Rape,2010,32
Nagaland,Riots,2010,0
Nagaland,Robbery,2010,15
Nagaland,Theft,2010,367
Nagaland,Burglary,2011,92
Nagaland,Dacoity,2011,4
Nagaland,Dowry Deaths,2011,7
Nagaland,Kidnapping & Abduction,2011,70
Nagaland,Murder,2011,0
Nagaland,Rape,2011,45
Nagaland,Riots,2011,25
Nagaland,Robbery,2011,30
Nagaland,Theft,2011,371
Nagaland,Burglary,2012,118
Nagaland,Dacoity,2012,3
Nagaland,Dowry Deaths,2012,5
Nagaland,Kidnapping & Abduction,2012,102
Nagaland,Murder,2012,2
Nagaland,Rape,2012,46
Nagaland,Riots,2012,0
Nagaland,Robbery,2012,45
Nagaland,Theft,2012,481
Nagaland,Burglary,2013,136
Nagaland,Dacoity,2013,10
Nagaland,Dowry Deaths,2013,3
Nagaland,Kidnapping & Abduction,2013,0
Nagaland,Murder,2013,44
Nagaland,Rape,2013,64
Nagaland,Riots,2013,30
Nagaland,Robbery,2013,13
Nagaland,Theft,2013,390
Nagaland,Burglary,2014,43
Nagaland,Dacoity,2014,0
Nagaland,Dowry Deaths,2014,0
Nagaland,Kidnapping & Abduction,2014,56
Nagaland,Murder,2014,3
Nagaland,Rape,2014,61
Nagaland,Riots,2014,0
Nagaland,Robbery,2014,16
Nagaland,Theft,2014,436
Nagaland,Burglary,2015,122
Nagaland,Dacoity,2015,3
Nagaland,Dowry Deaths,2015,15
Nagaland,Kidnapping & Abduction,2015,77
Nagaland,Murder,2015,0
Nagaland,Rape,2015,28
Nagaland,Riots,2015,27
Nagaland,Robbery,2015,0
Nagaland,Theft,2015,701
Nagaland,Burglary,2016,214
Nagaland,Dacoity,2016,0
Nagaland,Dowry Deaths,2016,1
Nagaland,Kidnapping & Abduction,2016,64
Nagaland,Murder,2016,37
Nagaland,Rape,2016,21
Nagaland,Riots,2016,37
Nagaland,Robbery,2016,0
Nagaland,Theft,2016,0
Nagaland,Burglary,2017,95
Nagaland,Dacoity,2017,0
Nagaland,Dowry Deaths,2017,0
Nagaland,Kidnapping & Abduction,2017,171
Nagaland,Murder,2017,7
Nagaland,Rape,2017,25
Nagaland,Riots,2017,43
Nagaland,Robbery,2017,18
Nagaland,Theft,2017,827
Nagaland,Burglary,2018,65
Nagaland,Dacoity,2018,9
Nagaland,Dowry Deaths,2018,0
Nagaland,Kidnapping & Abduction,2018,28
Nagaland,Murder,2018,24
Nagaland,Rape,2018,10
Nagaland,Riots,2018,41
Nagaland,Robbery,2018,13
Nagaland,Theft,2018,592
Nagaland,Burglary,2019,95
Nagaland,Dacoity,2019,16
